row,source,split_mode,fold,epoch,mapped_edges,positive_pairs,train_pos,auroc,auprc,cosine_auroc,cosine_auprc,num_pos,num_neg
final_seed31,all,source_holdout_dgidb,val,220,41794,41794,10000,0.7656937555555557,0.3935905568686913,0.5472034333333333,0.19605527390656297,3000,15000
final_seed31,all,source_holdout_dgidb,test,220,41794,41794,10000,0.8063801777777777,0.4921904707493401,0.5571328888888889,0.19633127768256742,3000,15000
final_seed31,all,source_holdout_drugrep,val,220,41794,41794,10000,0.7718826444444444,0.4236861651555372,0.5561255222222222,0.19560658838130807,3000,15000
final_seed31,all,source_holdout_drugrep,test,220,41794,41794,10000,0.8533440444444444,0.5606205941987179,0.5410312333333334,0.1877070120824366,3000,15000
final_seed31,all,source_holdout_hetionet,val,220,41794,41794,10000,0.8074745999999999,0.45804964967976175,0.5601145555555556,0.20073147857855833,3000,15000
final_seed31,all,source_holdout_hetionet,test,220,41794,41794,10000,0.6927473333333334,0.33905187570884215,0.5338669111111112,0.1850702865713872,3000,15000
final_seed31,all,source_holdout_openbiolink,val,220,41794,41794,10000,0.7835859111111111,0.44668307452567724,0.5535830888888889,0.19746977428120044,3000,15000
final_seed31,all,source_holdout_openbiolink,test,220,41794,41794,10000,0.7531228,0.3964605827986433,0.5660456888888888,0.204875597180801,3000,15000
final_seed31,all,source_holdout_pharmebinet,val,220,41794,41794,10000,0.837269711111111,0.5168501375173732,0.5633590888888889,0.20397043271129392,3000,15000
final_seed31,all,source_holdout_pharmebinet,test,220,41794,41794,10000,0.6729896222222223,0.297636382464033,0.5403727444444445,0.18901984006815226,3000,15000
final_seed37,all,source_holdout_dgidb,val,90,41794,41794,10000,0.7637958888888889,0.40538630985216767,0.49204404444444444,0.16334298883312187,3000,15000
final_seed37,all,source_holdout_dgidb,test,90,41794,41794,10000,0.7908329333333334,0.48780080941517473,0.5222991111111112,0.17473587258058848,3000,15000
final_seed37,all,source_holdout_drugrep,val,90,41794,41794,10000,0.7750277777777779,0.42067358504257363,0.5079113555555556,0.1698853074597717,3000,15000
final_seed37,all,source_holdout_drugrep,test,90,41794,41794,10000,0.8460365777777777,0.5363953261989606,0.5142311888888889,0.16996294207275156,3000,15000
final_seed37,all,source_holdout_hetionet,val,90,41794,41794,10000,0.8090505555555556,0.4749723033276266,0.5216304111111112,0.17613361927400834,3000,15000
final_seed37,all,source_holdout_hetionet,test,90,41794,41794,10000,0.6791478222222223,0.31359368096959583,0.4931684,0.1633530802650374,3000,15000
final_seed37,all,source_holdout_openbiolink,val,90,41794,41794,10000,0.7805358444444443,0.4324740297109403,0.5115336,0.17198340732524903,3000,15000
final_seed37,all,source_holdout_openbiolink,test,90,41794,41794,10000,0.7683890666666668,0.42565060685209155,0.5045109444444444,0.16705152538878335,3000,15000
final_seed37,all,source_holdout_pharmebinet,val,90,41794,41794,10000,0.8344724444444446,0.5112287604317379,0.5136769111111111,0.16959195812868796,3000,15000
final_seed37,all,source_holdout_pharmebinet,test,90,41794,41794,10000,0.6660397333333334,0.2973483312084443,0.4942284444444444,0.1660789989040435,3000,15000
final_seed41,all,source_holdout_dgidb,val,160,41794,41794,10000,0.7501997777777778,0.38839207862457914,0.5195005222222222,0.18960996486238868,3000,15000
final_seed41,all,source_holdout_dgidb,test,160,41794,41794,10000,0.7933031555555555,0.4555059106893167,0.5766815,0.22674604009182123,3000,15000
final_seed41,all,source_holdout_drugrep,val,160,41794,41794,10000,0.7672018444444444,0.41145635714227713,0.5405475666666667,0.2005080727994715,3000,15000
final_seed41,all,source_holdout_drugrep,test,160,41794,41794,10000,0.8337740666666666,0.5155002757534931,0.5571557111111112,0.21194959809115024,3000,15000
final_seed41,all,source_holdout_hetionet,val,160,41794,41794,10000,0.7999660444444444,0.44442972925075097,0.5533177888888889,0.2024419467934935,3000,15000
final_seed41,all,source_holdout_hetionet,test,160,41794,41794,10000,0.6835889333333334,0.3233476556962088,0.5341993666666667,0.1859730582652766,3000,15000
final_seed41,all,source_holdout_openbiolink,val,160,41794,41794,10000,0.7856509777777778,0.4476202217759559,0.5350553444444444,0.2029940831227881,3000,15000
final_seed41,all,source_holdout_openbiolink,test,160,41794,41794,10000,0.7419009333333334,0.3921848400432025,0.5405890666666666,0.19512362961703247,3000,15000
final_seed41,all,source_holdout_pharmebinet,val,160,41794,41794,10000,0.8331810222222222,0.5011743263522574,0.5596147555555556,0.21049549862103412,3000,15000
final_seed41,all,source_holdout_pharmebinet,test,160,41794,41794,10000,0.6679264666666667,0.29109896630822674,0.5092302555555556,0.17518842587028688,3000,15000
