entity_index,entity_id,pair_kind,modality,display_group,gene_symbol,perturbation_modality,label,stage_key,stage_label,pca1,pca2
71582,QANZDIRHBHMQBW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QANZDIRHBHMQBW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2959214,0.018136373
71687,QBDAEJRHUCSSPR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QBDAEJRHUCSSPR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.189479,-0.023823615
71688,QBDBMQCGYLVULM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QBDBMQCGYLVULM-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.39633548,-0.13447027
71720,QBGUOIMUWQAAQD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QBGUOIMUWQAAQD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3326015,0.032154612
72044,QDCLKRPPXYFKJF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QDCLKRPPXYFKJF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3061725,-0.2548931
72092,QDITZBLZQQZVEE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QDITZBLZQQZVEE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.38768572,-0.08618838
72114,QDMPWBKKMIUHSM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QDMPWBKKMIUHSM-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.28187296,-0.13076359
72212,QEAAIHDHSHTGMZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QEAAIHDHSHTGMZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.33369344,-0.055267535
72463,QFKWMIQGRQIWSM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QFKWMIQGRQIWSM-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.27437752,-0.0692059
72870,QHNGSCPYIGFUDA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QHNGSCPYIGFUDA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2662872,0.062772594
73051,QIKKSCAXWZCFSZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QIKKSCAXWZCFSZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.34791267,-0.051729597
73056,QIKZQXQVRNEHNM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QIKZQXQVRNEHNM-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.38487816,-0.009596813
73073,QINWAUIKVPNXBS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QINWAUIKVPNXBS-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3784198,-0.10942606
73109,QIRPQRUYXYRWSJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QIRPQRUYXYRWSJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.25815657,0.07949721
73202,QJEJLARVLKHYFW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QJEJLARVLKHYFW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.39079726,-0.09339664
73518,QKYYENLVDYIYHT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QKYYENLVDYIYHT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.35672635,-0.034291677
73656,QLQFLUXPWTWEAG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QLQFLUXPWTWEAG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3343613,-0.18751797
73854,QMNNGBWOUHADSI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QMNNGBWOUHADSI-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2872366,-0.14967637
73922,QMVCLCIPAOXJTD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QMVCLCIPAOXJTD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22741067,0.053885482
73925,QMVJGTYTBDLXJP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QMVJGTYTBDLXJP-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.13861805,-0.0595112
73986,QNDLOUUOOXPVLX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QNDLOUUOOXPVLX-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2644927,-0.059850834
74014,QNHAEQCVGOBXKW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QNHAEQCVGOBXKW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2696239,-0.023519805
74341,QPBKGEMAKMTQHD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QPBKGEMAKMTQHD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.1540697,-0.001165729
74385,QPHYPCGMUWZFDK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QPHYPCGMUWZFDK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3019574,-0.11628866
74538,QQBTVWOFQBAUIE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QQBTVWOFQBAUIE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3292895,-0.0050536925
74707,QQXOPZRYBYAQHO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QQXOPZRYBYAQHO-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.35645473,-0.05979716
74786,QRIASCVCUXVPEB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QRIASCVCUXVPEB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22106662,-0.0021547582
74819,QRMYYPYCDRREHT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QRMYYPYCDRREHT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22813639,-0.04337355
75012,QSTDSVUIJQTQPW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QSTDSVUIJQTQPW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.40667972,-0.05833424
75233,QTXMWXSORYCFRR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QTXMWXSORYCFRR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3842954,-0.08601542
75244,QTYKROIIKKNPRE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QTYKROIIKKNPRE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.34219384,-0.122402854
75270,QUBDBLWRBMPUMA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QUBDBLWRBMPUMA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.41072524,-0.08926605
75291,QUFISVIEQOEVMO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QUFISVIEQOEVMO-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.4066369,-0.087914325
75322,QUJADRRZGVGFDL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QUJADRRZGVGFDL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.37453538,-0.12885834
75526,QVMNYGOVNWWFKF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QVMNYGOVNWWFKF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3428274,-0.15851307
75562,QVSRLQGACTXBHY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QVSRLQGACTXBHY-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19583754,0.02890923
75613,QVZIRPWAQVMZGE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QVZIRPWAQVMZGE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.34335375,-0.113911405
75735,QWRZFGPFVYCLGH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QWRZFGPFVYCLGH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.34896082,-0.08832947
75749,QWUAGIRGSYRVRU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QWUAGIRGSYRVRU-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.34137836,-0.018989906
75940,QXQNMCCNRFPPOB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QXQNMCCNRFPPOB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2877143,-0.08149579
75979,QXWSOGBVWAZXJE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QXWSOGBVWAZXJE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20179917,-0.057988733
76177,QYZJUWJXPDGINW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QYZJUWJXPDGINW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3834679,0.018821651
76247,QZJWFLYDMAYMLH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QZJWFLYDMAYMLH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2974102,-0.15113704
76256,QZKPLXSNDVTZQB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QZKPLXSNDVTZQB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.16405663,0.10343029
76288,QZOLSQXLGYFHGJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QZOLSQXLGYFHGJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.34273008,-0.03344486
76326,QZTIBSMADATKQQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,QZTIBSMADATKQQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.30451876,-0.17899692
76429,RAJAGDQPXCLJJS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RAJAGDQPXCLJJS-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.32961974,-0.22625722
76512,RATWRDQFBBQYCH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RATWRDQFBBQYCH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.34720942,0.04983533
76527,RAUZVPIJXZDXLS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RAUZVPIJXZDXLS-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.29123142,-0.098472886
76597,RBFJGUCMNCOLFJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RBFJGUCMNCOLFJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.351089,-0.07179171
76608,RBGGGZWNNCJWEP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RBGGGZWNNCJWEP-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.30168867,-0.048772432
76686,RBRDRXGWYBAJRC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RBRDRXGWYBAJRC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24946688,0.05645711
76717,RBVFGPGAADNBRF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RBVFGPGAADNBRF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.33822593,-0.24099346
76825,RCJLYOBFXTWNGK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RCJLYOBFXTWNGK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.39007387,-0.057209954
76894,RCTKETHWMWVWNG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RCTKETHWMWVWNG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.38743508,-0.2431453
76982,RDEUZBBVUMVDOO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RDEUZBBVUMVDOO-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22870229,-0.03488316
77023,RDLBZGMWELHZTL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RDLBZGMWELHZTL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.37517753,-0.16381101
77093,RDVSQKOJZWNWAZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RDVSQKOJZWNWAZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3487779,-0.037462324
77136,REBOLACGZASKBT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,REBOLACGZASKBT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.30010942,0.14598708
77166,REFJWTPEDVJJIY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,REFJWTPEDVJJIY-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2807803,0.036229864
77212,REMRIHFJYVPJNY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,REMRIHFJYVPJNY-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.12874621,0.028994592
77299,REZXKVJOSRABAI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,REZXKVJOSRABAI-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20656443,-0.08269206
77331,RFDSUWZTIXGRAQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RFDSUWZTIXGRAQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.37447235,-0.06587905
77619,RGSJMNWCJHRYCH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RGSJMNWCJHRYCH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20875894,-0.026906662
77849,RHVYDYAHTXGRKN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RHVYDYAHTXGRKN-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.40898454,-0.018928802
77861,RHWZWROXRRZLFH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RHWZWROXRRZLFH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.29335305,-0.043730356
78432,RLDKEIYHOUZXKJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RLDKEIYHOUZXKJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23133409,0.055132613
78458,RLHGARUUPAMLQZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RLHGARUUPAMLQZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2313233,0.07815978
78591,RLZHDWRIGDYNTE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RLZHDWRIGDYNTE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19289935,0.040997073
78640,RMGKIAVGWSKKCA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RMGKIAVGWSKKCA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2577605,0.0050929245
78726,RMRLEHOOEVHXBH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RMRLEHOOEVHXBH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.29987895,-0.048475496
78815,RNDAJPXHGNUFJR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RNDAJPXHGNUFJR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.40549278,-0.018297259
78825,RNEYXJARGPIERD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RNEYXJARGPIERD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.37891555,-0.060865767
78840,RNGYAPRBIHFSTD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RNGYAPRBIHFSTD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3221769,-0.14398779
79027,ROIRSDLDILSDNX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ROIRSDLDILSDNX-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3690934,-0.19660738
79078,ROPFUFKLHONZTD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ROPFUFKLHONZTD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19913845,-0.07221128
79272,RPQZTTQVRYEKCR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RPQZTTQVRYEKCR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3710812,-0.15228213
79328,RPZGWBYJKVMWIK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RPZGWBYJKVMWIK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.37729287,-0.013525587
79412,RQJXAKACVXABNO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RQJXAKACVXABNO-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.1380105,0.013394484
79559,RRFAYBKKXSCWPA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RRFAYBKKXSCWPA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2723137,-0.14883295
79583,RRHTXDXYQPVPGZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RRHTXDXYQPVPGZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22795416,0.072152905
79724,RSCCCXCKVDOYPW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RSCCCXCKVDOYPW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.42790693,-0.09022165
79734,RSEBUZJXBVMJRF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RSEBUZJXBVMJRF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.29764947,0.06850252
79815,RSPCOVAWIDDWFD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RSPCOVAWIDDWFD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.26476085,-0.04736878
79889,RSZWJWLOGBOCAQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RSZWJWLOGBOCAQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.15511937,-0.012027286
80162,RUMMZQDGHUCKJL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RUMMZQDGHUCKJL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.33338654,0.14718923
80311,RVHXWFHLWFTJER-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RVHXWFHLWFTJER-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.29734114,-0.05391398
80375,RVQFIWJRIJFKQV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RVQFIWJRIJFKQV-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23548353,-0.014618901
80399,RVTFCMLUKLAGJP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RVTFCMLUKLAGJP-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.32861653,0.019084977
80497,RWIUSTPFFUIFSI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RWIUSTPFFUIFSI-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.28180113,0.08104993
80581,RWVBCBQJCNCDJM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RWVBCBQJCNCDJM-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3217861,-0.062230602
80634,RXBHERXXCHADRE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RXBHERXXCHADRE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.30239153,-0.023908883
80767,RXVZUBZGVXGKTC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RXVZUBZGVXGKTC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3554834,-0.18059452
81056,RZKDEGZIFSJVNA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RZKDEGZIFSJVNA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.28717133,-0.13976194
81127,RZVPBGBYGMDSBG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,RZVPBGBYGMDSBG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3303311,-0.044622906
81203,SAFAZEYRZVFVES-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SAFAZEYRZVFVES-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.14330792,0.00017148443
81414,SBIWVABDEDKOKL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SBIWVABDEDKOKL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2691803,0.04746952
81548,SCCQBKBLKMAIKW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SCCQBKBLKMAIKW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19313614,-0.10254882
81734,SDBBWZSYXHFZFN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SDBBWZSYXHFZFN-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3100183,0.062012233
81802,SDLBLTUZBWLCSU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SDLBLTUZBWLCSU-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.15989465,-0.0014824532
81861,SDTZJKKVTCSIST-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SDTZJKKVTCSIST-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.27678305,0.023285894
82007,SEMFKNVFKSUDSC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SEMFKNVFKSUDSC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.26003227,0.03784409
82141,SFGCIPPLGQONMN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SFGCIPPLGQONMN-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.17617084,-0.15300278
82232,SFRLTGBKBVYXAH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SFRLTGBKBVYXAH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.29746625,-0.12252761
82380,SGNGUDXRUQKQAB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SGNGUDXRUQKQAB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24966165,0.03173411
82424,SGSAFOSKQSLMNF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SGSAFOSKQSLMNF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.33671978,-0.07840353
82576,SHLVHYZCHNFUIT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SHLVHYZCHNFUIT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.34800088,-0.16389492
82609,SHPHLUIFAHDPOV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SHPHLUIFAHDPOV-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.29569593,-0.023486927
82617,SHPPXAYTAWEEHU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SHPPXAYTAWEEHU-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19570464,-0.08139057
82632,SHRVXGLBSDJSCQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SHRVXGLBSDJSCQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24262398,0.06487263
82794,SINGOMKIMYFWQV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SINGOMKIMYFWQV-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.32098618,-0.09658365
82847,SIUBFJRVCDNZIR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SIUBFJRVCDNZIR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.29769582,-0.021999981
82933,SJGLJBSJDYLGOJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SJGLJBSJDYLGOJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3814867,0.0012973938
82991,SJPNONWUANTENW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SJPNONWUANTENW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.31184208,-0.049586352
83076,SKAUCCNEBQHAJU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SKAUCCNEBQHAJU-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19338894,0.042634465
83221,SKWBPEMETZYIFK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SKWBPEMETZYIFK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.28332937,-0.085160196
83492,SMIKVVNTJSVSKB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SMIKVVNTJSVSKB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.1953467,-0.10696496
83605,SMXYWVZCMCKLRJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SMXYWVZCMCKLRJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3657114,-0.08200569
83747,SNRPHNJJMIOXBX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SNRPHNJJMIOXBX-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2557336,-0.11833527
83829,SODPJOKZVUDKDU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SODPJOKZVUDKDU-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.4604525,-0.10524492
83876,SOKJAXVNDMMUSA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SOKJAXVNDMMUSA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23369053,0.0781502
83896,SOMPOCYCXRCHSJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SOMPOCYCXRCHSJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.30368257,-0.09839016
83966,SOWIGRPBMOLNMQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SOWIGRPBMOLNMQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19482799,0.0155515615
84014,SPCNRRPNHOFVSD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SPCNRRPNHOFVSD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.27087212,-0.09979704
84046,SPGYQDHYLWCELS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SPGYQDHYLWCELS-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2802088,-0.12420573
84059,SPIIXORYGXRLEF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SPIIXORYGXRLEF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.37843388,-0.033149187
84119,SPRCRQINTVCEHP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SPRCRQINTVCEHP-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3112551,-0.08493282
84355,SQWQEQYFFPMULI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SQWQEQYFFPMULI-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19206864,0.059418373
84442,SRIVMIIMQUCANQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SRIVMIIMQUCANQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.35608146,-0.17758133
84598,SSFMZJBPSKQJNT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SSFMZJBPSKQJNT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.18129793,-0.058121786
84669,SSQXYJWFRXBQID-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SSQXYJWFRXBQID-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.18588254,-0.08699834
84736,SSZHESNDOMBSRV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,SSZHESNDOMBSRV-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.45178258,-0.25853273
84782,STGAQMVRGXPRKM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,STGAQMVRGXPRKM-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21490209,0.16204342
84785,STGPJICGCFDXMA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,STGPJICGCFDXMA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.30707645,-0.010187228
84790,STHVFGWTJSJUMC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,STHVFGWTJSJUMC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3513336,-0.03377096
