entity_type,entity_id,entity_label,source_members,pca_x,pca_y,pc1_var,pc2_var
Compound,AEAPORIZZWBIEX-UHFFFAOYSA-N,AEAPORIZZWBIEX,DrugRep; PharMeBINet,0.50635343472371,-0.10501355857752906,0.16140028025893885,0.09297890621491191
Compound,AECDBHGVIIRMOI-UHFFFAOYSA-N,AECDBHGVIIRMOI,OpenBioLink,0.46418371340011483,-0.16445705867764565,0.16140028025893885,0.09297890621491191
Compound,AEDDIBAIWPIIBD-UHFFFAOYSA-N,AEDDIBAIWPIIBD,OpenBioLink,0.5797236800671478,-0.17575939001561464,0.16140028025893885,0.09297890621491191
Compound,AELCINSCMGFISI-UHFFFAOYSA-N,AELCINSCMGFISI,DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5290151947947621,-0.034724324821163,0.16140028025893885,0.09297890621491191
Compound,AEMOLEFTQBMNLQ-UHFFFAOYSA-N,AEMOLEFTQBMNLQ,OpenBioLink,0.4123864636336097,-0.27468322014688556,0.16140028025893885,0.09297890621491191
Compound,AEMRFAOFKBGASW-UHFFFAOYSA-N,AEMRFAOFKBGASW,OpenBioLink; PharMeBINet,0.46253199094371733,-0.34211867617329483,0.16140028025893885,0.09297890621491191
Compound,AEOCXXJPGCBFJA-UHFFFAOYSA-N,AEOCXXJPGCBFJA,Hetionet; PharMeBINet,0.48102902378118123,-0.12910849170227645,0.16140028025893885,0.09297890621491191
Compound,AEQDJSLRWYMAQI-UHFFFAOYSA-N,AEQDJSLRWYMAQI,DrugRep,0.4905583716936989,-0.1897858387803075,0.16140028025893885,0.09297890621491191
Compound,AEUTYOVWOVBAKS-UHFFFAOYSA-N,AEUTYOVWOVBAKS,Hetionet; PharMeBINet,0.473019905362496,-0.3157981097603282,0.16140028025893885,0.09297890621491191
Compound,AEZPAUSGTAHLOQ-UHFFFAOYSA-N,AEZPAUSGTAHLOQ,DrugRep; OpenBioLink,0.13515112687825603,-0.12724712474864922,0.16140028025893885,0.09297890621491191
Compound,AFCGFAGUEYAMAO-UHFFFAOYSA-N,AFCGFAGUEYAMAO,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.3941409061953727,-0.3199060600434524,0.16140028025893885,0.09297890621491191
Compound,AFDPFLDWOXXHQM-UHFFFAOYSA-N,AFDPFLDWOXXHQM,DGIdb,0.581341891383071,-0.025330301975377837,0.16140028025893885,0.09297890621491191
Compound,AFLFKFHDSCQHOL-UHFFFAOYSA-N,AFLFKFHDSCQHOL,DGIdb; DrugRep; PharMeBINet,0.5183298078458434,-0.05005876728856369,0.16140028025893885,0.09297890621491191
Compound,AFNXATANNDIXLG-UHFFFAOYSA-N,AFNXATANNDIXLG,PharMeBINet,0.3355206049031165,-0.10809562321279284,0.16140028025893885,0.09297890621491191
Compound,AFTZZRFCMOAFCR-UHFFFAOYSA-N,AFTZZRFCMOAFCR,DrugRep,0.32699761625990253,-0.05783190078957614,0.16140028025893885,0.09297890621491191
Compound,AFUWQWYPPZFWCO-UHFFFAOYSA-N,AFUWQWYPPZFWCO,DGIdb; DrugRep,0.3403561491015555,0.013364510410466664,0.16140028025893885,0.09297890621491191
Compound,AFVLVVWMAFSXCK-UHFFFAOYSA-N,AFVLVVWMAFSXCK,DrugRep,0.5169480296436167,-0.23386802022961484,0.16140028025893885,0.09297890621491191
Compound,AFZFFLVORLEPPO-UHFFFAOYSA-N,AFZFFLVORLEPPO,DGIdb,0.6617837482301612,-0.09813828247349843,0.16140028025893885,0.09297890621491191
Compound,AFZWZVLPIMHLSE-UHFFFAOYSA-N,AFZWZVLPIMHLSE,DrugRep,0.11955700117542199,0.24844525251119884,0.16140028025893885,0.09297890621491191
Compound,AGABNGOXUSXQDD-UHFFFAOYSA-N,AGABNGOXUSXQDD,OpenBioLink,0.4639416445228902,-0.18634997867540523,0.16140028025893885,0.09297890621491191
Compound,AGBQKNBQESQNJD-UHFFFAOYSA-N,AGBQKNBQESQNJD,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5754100795275079,-0.33269296958980227,0.16140028025893885,0.09297890621491191
Compound,AGMMTXLNIQSRCG-UHFFFAOYSA-N,AGMMTXLNIQSRCG,DGIdb; Hetionet; OpenBioLink; PharMeBINet,0.29307667175720153,0.21728135384957506,0.16140028025893885,0.09297890621491191
Compound,AGOYDEPGAOXOCK-UHFFFAOYSA-N,AGOYDEPGAOXOCK,DGIdb; Hetionet; OpenBioLink; PharMeBINet,0.6092293931292535,-0.22496481758337084,0.16140028025893885,0.09297890621491191
Compound,AGPKZVBTJJNPAG-UHFFFAOYSA-N,AGPKZVBTJJNPAG,Hetionet; OpenBioLink; PharMeBINet,0.5617081034614582,-0.3415648693694418,0.16140028025893885,0.09297890621491191
Compound,AHCYOTLTLQTPSU-UHFFFAOYSA-N,AHCYOTLTLQTPSU,DrugRep,0.07023785376562289,0.14982663051321726,0.16140028025893885,0.09297890621491191
Compound,AHFLGPTXSIRAQK-UHFFFAOYSA-N,AHFLGPTXSIRAQK,OpenBioLink,0.1836526769653175,-0.07199835308857795,0.16140028025893885,0.09297890621491191
Compound,AHFWIQIYAXSLBA-UHFFFAOYSA-N,AHFWIQIYAXSLBA,DGIdb; DrugRep,0.4448696097210214,-0.05253180786473042,0.16140028025893885,0.09297890621491191
Compound,AHFZDNYNXFMRFQ-UHFFFAOYSA-N,AHFZDNYNXFMRFQ,DrugRep,-0.1120491184593639,-0.15018774779660293,0.16140028025893885,0.09297890621491191
Compound,AHIVQGOUBLVTCB-UHFFFAOYSA-N,AHIVQGOUBLVTCB,OpenBioLink,0.4976814997637229,-0.037125784876738704,0.16140028025893885,0.09297890621491191
Compound,AHLBNYSZXLDEJQ-UHFFFAOYSA-N,AHLBNYSZXLDEJQ,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.6185698285796677,-0.12147026220759884,0.16140028025893885,0.09297890621491191
Compound,AHLPHDHHMVZTML-UHFFFAOYSA-N,AHLPHDHHMVZTML,DGIdb; Hetionet; OpenBioLink; PharMeBINet,0.5221549526563001,-0.2589173739727742,0.16140028025893885,0.09297890621491191
Compound,AHYMHWXQRWRBKT-UHFFFAOYSA-N,AHYMHWXQRWRBKT,DGIdb; DrugRep,0.3483223364166795,-0.21951688711220552,0.16140028025893885,0.09297890621491191
Compound,AIGAZQPHXLWMOJ-UHFFFAOYSA-N,AIGAZQPHXLWMOJ,DGIdb; DrugRep; OpenBioLink,0.4662224033913298,-0.1524725330350508,0.16140028025893885,0.09297890621491191
Compound,AILRADAXUVEEIR-UHFFFAOYSA-N,AILRADAXUVEEIR,DGIdb; DrugRep,0.5760720401918407,0.016983558628127636,0.16140028025893885,0.09297890621491191
Compound,AIONOLUJZLIMTK-UHFFFAOYSA-N,AIONOLUJZLIMTK,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5161465781105734,-0.13508606307375803,0.16140028025893885,0.09297890621491191
Compound,AIWJVLQNYNCDSL-UHFFFAOYSA-N,AIWJVLQNYNCDSL,OpenBioLink,0.23393484833704425,-0.1535322881279129,0.16140028025893885,0.09297890621491191
Compound,AIWRTTMUVOZGPW-UHFFFAOYSA-N,AIWRTTMUVOZGPW,DGIdb; DrugRep,0.6861095203982095,-0.04193461161177277,0.16140028025893885,0.09297890621491191
Compound,AIXMJTYHQHQJLU-UHFFFAOYSA-N,AIXMJTYHQHQJLU,DrugRep,0.4813410889072723,-0.2376603865847637,0.16140028025893885,0.09297890621491191
Compound,AJBBEYXFRYFVNM-UHFFFAOYSA-N,AJBBEYXFRYFVNM,OpenBioLink,0.16613612319391868,0.09573147595077822,0.16140028025893885,0.09297890621491191
Compound,AJKIRUJIDFJUKJ-UHFFFAOYSA-N,AJKIRUJIDFJUKJ,OpenBioLink,0.4149134366733349,-0.3331304217258261,0.16140028025893885,0.09297890621491191
Compound,AJLFOPYRIVGYMJ-UHFFFAOYSA-N,AJLFOPYRIVGYMJ,DGIdb; DrugRep; OpenBioLink; PharMeBINet,0.6135808447874147,-0.1295919121313447,0.16140028025893885,0.09297890621491191
Compound,AJRGHIGYPXNABY-UHFFFAOYSA-N,AJRGHIGYPXNABY,DrugRep; OpenBioLink,0.5460435491010891,0.06054297358942844,0.16140028025893885,0.09297890621491191
Compound,AKCRNFFTGXBONI-UHFFFAOYSA-N,AKCRNFFTGXBONI,DrugRep; OpenBioLink,0.49418471708494854,-0.16863572511046604,0.16140028025893885,0.09297890621491191
Compound,AKEUNCKRJATALU-UHFFFAOYSA-N,AKEUNCKRJATALU,OpenBioLink,0.49965982127900577,-0.29107112165160737,0.16140028025893885,0.09297890621491191
Compound,AKGGYBADQZYZPD-UHFFFAOYSA-N,AKGGYBADQZYZPD,DGIdb,0.5168518791499238,-0.15283145090067127,0.16140028025893885,0.09297890621491191
Compound,AKMNUCBQGHFICM-UHFFFAOYSA-N,AKMNUCBQGHFICM,DGIdb; DrugRep; OpenBioLink,0.02485115061785462,0.02943543035650318,0.16140028025893885,0.09297890621491191
Compound,AKNNEGZIBPJZJG-UHFFFAOYSA-N,AKNNEGZIBPJZJG,DGIdb; DrugRep; OpenBioLink; PharMeBINet,0.363272537420438,0.16177427261131744,0.16140028025893885,0.09297890621491191
Compound,AKSIZPIFQAYJGF-UHFFFAOYSA-N,AKSIZPIFQAYJGF,DrugRep; OpenBioLink,0.4153389773758097,0.03173104756991417,0.16140028025893885,0.09297890621491191
Compound,ALBKMJDFBZVHAK-UHFFFAOYSA-N,ALBKMJDFBZVHAK,DGIdb; DrugRep,-0.16383033122562474,-0.10016825598827192,0.16140028025893885,0.09297890621491191
Compound,ALHBJBCQLJZYON-UHFFFAOYSA-N,ALHBJBCQLJZYON,DrugRep,0.47433594616551816,-0.16827374765015876,0.16140028025893885,0.09297890621491191
Compound,ALKJNCZNEOTEMP-UHFFFAOYSA-N,ALKJNCZNEOTEMP,DGIdb; DrugRep,0.24096188108326255,0.08755088176738035,0.16140028025893885,0.09297890621491191
Compound,ALLWOAVDORUJLA-UHFFFAOYSA-N,ALLWOAVDORUJLA,DGIdb; DrugRep; OpenBioLink; PharMeBINet,0.0806067650690527,0.15972395917087434,0.16140028025893885,0.09297890621491191
Compound,ALOBUEHUHMBRLE-UHFFFAOYSA-N,ALOBUEHUHMBRLE,DGIdb; DrugRep; Hetionet; PharMeBINet,0.41199585119137994,-0.141634818283763,0.16140028025893885,0.09297890621491191
Compound,ALWKGYPQUAPLQC-UHFFFAOYSA-N,ALWKGYPQUAPLQC,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5379199279382462,-0.2213302150755338,0.16140028025893885,0.09297890621491191
Compound,ALYNCZNDIQEVRV-UHFFFAOYSA-N,ALYNCZNDIQEVRV,PharMeBINet,0.46376726929804796,-0.30632857420471693,0.16140028025893885,0.09297890621491191
Compound,AMBQHHVBBHTQBF-UHFFFAOYSA-N,AMBQHHVBBHTQBF,OpenBioLink,0.5454922006125719,-0.27925335671076135,0.16140028025893885,0.09297890621491191
Compound,AMDBBAQNWSUWGN-UHFFFAOYSA-N,AMDBBAQNWSUWGN,OpenBioLink,0.5364780907207133,-0.09769600566127788,0.16140028025893885,0.09297890621491191
Compound,AMEROGPZOLAFBN-UHFFFAOYSA-N,AMEROGPZOLAFBN,DrugRep,0.4357487357876511,-0.11397163732675185,0.16140028025893885,0.09297890621491191
Compound,AMKVXSZCKVJAGH-UHFFFAOYSA-N,AMKVXSZCKVJAGH,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.4500658157398878,-0.20578877597543171,0.16140028025893885,0.09297890621491191
Compound,AMLYAMJWYAIXIA-UHFFFAOYSA-N,AMLYAMJWYAIXIA,DGIdb; DrugRep; OpenBioLink,0.4843348311477292,-0.28911531443632177,0.16140028025893885,0.09297890621491191
Compound,ANDGGVOPIJEHOF-UHFFFAOYSA-N,ANDGGVOPIJEHOF,DGIdb; DrugRep,0.39878810432070694,-0.004036076349831138,0.16140028025893885,0.09297890621491191
Compound,ANGKOCUUWGHLCE-UHFFFAOYSA-N,ANGKOCUUWGHLCE,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5735145088273599,-0.11162847934524955,0.16140028025893885,0.09297890621491191
Compound,ANGUXJDGJCHGOG-UHFFFAOYSA-N,ANGUXJDGJCHGOG,DGIdb; DrugRep; OpenBioLink,0.215127177038517,-0.13189837779744093,0.16140028025893885,0.09297890621491191
Compound,ANJTVLIZGCUXLD-UHFFFAOYSA-N,ANJTVLIZGCUXLD,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.44066490505999306,-0.23337155295433507,0.16140028025893885,0.09297890621491191
Compound,ANMLJLFWUCQGKZ-UHFFFAOYSA-N,ANMLJLFWUCQGKZ,DGIdb; DrugRep,0.11945673537980828,-0.1101389847440674,0.16140028025893885,0.09297890621491191
Compound,ANZXOIAKUNOVQU-UHFFFAOYSA-N,ANZXOIAKUNOVQU,DGIdb; Hetionet; PharMeBINet,0.6780037454166998,-0.014603353389207893,0.16140028025893885,0.09297890621491191
Compound,AOCCBINRVIKJHY-UHFFFAOYSA-N,AOCCBINRVIKJHY,DrugRep,0.5259990858755673,0.01852779420002919,0.16140028025893885,0.09297890621491191
Compound,AOMXMOCNKJTRQP-UHFFFAOYSA-N,AOMXMOCNKJTRQP,DGIdb; OpenBioLink,0.5897650955744893,-0.03640641551439033,0.16140028025893885,0.09297890621491191
Compound,AOPZIJQISHFZBN-UHFFFAOYSA-N,AOPZIJQISHFZBN,DGIdb,-0.08996824882838607,-0.09688654453782189,0.16140028025893885,0.09297890621491191
Compound,APJYDQYYACXCRM-UHFFFAOYSA-N,APJYDQYYACXCRM,DGIdb; OpenBioLink,0.46409351989554787,-0.18497108877795482,0.16140028025893885,0.09297890621491191
Compound,APKFDSVGJQXUKY-UHFFFAOYSA-N,APKFDSVGJQXUKY,DGIdb; PharMeBINet,0.5589221648705242,-0.3431077777134772,0.16140028025893885,0.09297890621491191
Compound,APQPRKLAWCIJEK-UHFFFAOYSA-N,APQPRKLAWCIJEK,OpenBioLink,0.5833146944594856,-0.21924152400306496,0.16140028025893885,0.09297890621491191
Compound,AQCHWTWZEMGIFD-UHFFFAOYSA-N,AQCHWTWZEMGIFD,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.43528278752364824,0.22632662680500734,0.16140028025893885,0.09297890621491191
Compound,AQDWDWAYVBQMAM-UHFFFAOYSA-N,AQDWDWAYVBQMAM,DGIdb,0.31518518507318793,0.043419791944121475,0.16140028025893885,0.09297890621491191
Compound,AQFFXPQJLZFABJ-UHFFFAOYSA-N,AQFFXPQJLZFABJ,DrugRep; OpenBioLink,0.2624928571115415,0.06072357771124751,0.16140028025893885,0.09297890621491191
Compound,AQGNHMOJWBZFQQ-UHFFFAOYSA-N,AQGNHMOJWBZFQQ,DGIdb; DrugRep; OpenBioLink,0.3433005559468487,-0.05560495816000355,0.16140028025893885,0.09297890621491191
Compound,AQIXAKUUQRKLND-UHFFFAOYSA-N,AQIXAKUUQRKLND,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5156890419441847,-0.0990419963275286,0.16140028025893885,0.09297890621491191
Compound,AQNDDEOPVVGCPG-UHFFFAOYSA-N,AQNDDEOPVVGCPG,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.38966329468243455,-0.20797344438108487,0.16140028025893885,0.09297890621491191
Compound,AQOKCDNYWBIDND-UHFFFAOYSA-N,AQOKCDNYWBIDND,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.6312390191095846,-0.0839344961463188,0.16140028025893885,0.09297890621491191
Compound,ARDYECYBETXQFD-UHFFFAOYSA-N,ARDYECYBETXQFD,DrugRep,0.12913213261498233,0.055420758935521085,0.16140028025893885,0.09297890621491191
Compound,ARGIPZKQJGFSGQ-UHFFFAOYSA-N,ARGIPZKQJGFSGQ,OpenBioLink,0.35839208869491174,0.11521072257024348,0.16140028025893885,0.09297890621491191
Compound,ARJCBSRIPGJMAD-UHFFFAOYSA-N,ARJCBSRIPGJMAD,DrugRep,0.5562519189597593,0.19734099883008913,0.16140028025893885,0.09297890621491191
Compound,ARYQHSWJGHCGJS-UHFFFAOYSA-N,ARYQHSWJGHCGJS,DrugRep; OpenBioLink,0.18128109625812824,-0.10004335851749555,0.16140028025893885,0.09297890621491191
Compound,ARYUXFNGXHNNDM-UHFFFAOYSA-N,ARYUXFNGXHNNDM,DrugRep,0.17151530505637613,0.12239583099738117,0.16140028025893885,0.09297890621491191
Compound,ASMXXROZKSBQIH-UHFFFAOYSA-N,ASMXXROZKSBQIH,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5373171758072101,-0.017194774996486948,0.16140028025893885,0.09297890621491191
Compound,ASOADIZOVZTJSR-UHFFFAOYSA-N,ASOADIZOVZTJSR,DGIdb; DrugRep,0.4297892978291732,0.07782616265400312,0.16140028025893885,0.09297890621491191
Compound,ASSKVPFEZFQQNQ-UHFFFAOYSA-N,ASSKVPFEZFQQNQ,DGIdb,0.43197452516201706,-0.14940491637486397,0.16140028025893885,0.09297890621491191
Compound,ASUGUQWIHMTFJL-UHFFFAOYSA-N,ASUGUQWIHMTFJL,DGIdb; DrugRep; OpenBioLink,0.49368524294757066,0.1080131817119636,0.16140028025893885,0.09297890621491191
Compound,ASUTZQLVASHGKV-UHFFFAOYSA-N,ASUTZQLVASHGKV,DGIdb; DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5446659316939424,-0.2479623639923697,0.16140028025893885,0.09297890621491191
Compound,ASWVTGNCAZCNNR-UHFFFAOYSA-N,ASWVTGNCAZCNNR,DGIdb,0.37298422237728435,-0.08735033577027408,0.16140028025893885,0.09297890621491191
Compound,ATALOFNDEOCMKK-UHFFFAOYSA-N,ATALOFNDEOCMKK,DGIdb; DrugRep; Hetionet; PharMeBINet,0.432611740364957,0.07806315715971107,0.16140028025893885,0.09297890621491191
Compound,ATCGGEJZONJOCL-UHFFFAOYSA-N,ATCGGEJZONJOCL,DrugRep,0.2618794910074722,0.49629656365828734,0.16140028025893885,0.09297890621491191
Compound,ATEFPOUAMCWAQS-UHFFFAOYSA-N,ATEFPOUAMCWAQS,DGIdb,0.5057727826941116,-0.29720484544467396,0.16140028025893885,0.09297890621491191
Compound,ATHGHQPFGPMSJY-UHFFFAOYSA-N,ATHGHQPFGPMSJY,DGIdb; DrugRep; OpenBioLink,0.4725085431573903,-0.17746605277320293,0.16140028025893885,0.09297890621491191
