entity_index,entity_id,pair_kind,modality,display_group,gene_symbol,perturbation_modality,label,stage_key,stage_label,pca1,pca2
6,AAAUIKUIDRZZQT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AAAUIKUIDRZZQT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22065105,0.2510522
206,ABAROUJHXLUZRH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ABAROUJHXLUZRH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22690082,0.0589329
280,ABKSQIBLHAOHPW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ABKSQIBLHAOHPW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20492133,0.24428675
382,ACABFUSMARNGNL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ACABFUSMARNGNL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.26661274,0.30901527
422,ACFHYLAWVCUGAR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ACFHYLAWVCUGAR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.16302602,0.190441
453,ACJPKTXFLCWTPJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ACJPKTXFLCWTPJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.27080235,0.19280607
483,ACMLKANOGIVEPB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ACMLKANOGIVEPB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23478791,0.2667839
771,AEALYBTZQMLFBC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AEALYBTZQMLFBC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2268104,0.30258897
825,AEHSBWNEVKKYRF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AEHSBWNEVKKYRF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.25170285,0.3025686
1081,AFQWWNVKKIMPGC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AFQWWNVKKIMPGC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.25607848,0.14207631
1138,AFXUXPBDMXBJSD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AFXUXPBDMXBJSD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20718838,0.15310057
1215,AGJHEDJDGVXQPT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AGJHEDJDGVXQPT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21644373,0.05254835
1359,AHCYOTLTLQTPSU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AHCYOTLTLQTPSU-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2476248,0.2596733
1405,AHLBNYSZXLDEJQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AHLBNYSZXLDEJQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21274887,0.19204445
1567,AIIXGKDDAJZNLF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AIIXGKDDAJZNLF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.17828399,0.17296235
1605,AINWNOASLQJWGL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AINWNOASLQJWGL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.15644008,0.22097468
1699,AJARMMQTJGLMMD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AJARMMQTJGLMMD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21065828,0.18180129
1796,AJMJHCKMFSEQGK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AJMJHCKMFSEQGK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22251174,0.18725938
1810,AJOHOSXXSLUWLM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AJOHOSXXSLUWLM-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2933733,0.23212744
1851,AJTBVOMYMXVITA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AJTBVOMYMXVITA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20405512,0.23380944
2059,AKUZVUGTYQLLAA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AKUZVUGTYQLLAA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.27149045,0.08709046
2117,ALETZOQAGIEADS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ALETZOQAGIEADS-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.27772075,0.17450574
2461,ANCZCYLBWWICRC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ANCZCYLBWWICRC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22054371,0.12991054
2593,ANUSZQVQMBASHL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ANUSZQVQMBASHL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21729487,0.037585706
2664,AODVYKHBOQUVGF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AODVYKHBOQUVGF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20203009,0.21201828
2815,AOZVVJNIZCCZSO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AOZVVJNIZCCZSO-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21420199,0.26763806
2845,APDNLUWXNJMOOT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,APDNLUWXNJMOOT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24459118,-0.032309964
2856,APELMQKCZIBVIK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,APELMQKCZIBVIK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.16489822,0.12766634
2889,APJLAFFWPYZDSD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,APJLAFFWPYZDSD-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23563455,0.16261616
2946,APQFALJQRXXQHB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,APQFALJQRXXQHB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.33498305,0.12072928
3075,AQHFMIQVJBQMHO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AQHFMIQVJBQMHO-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23378296,0.21688518
3430,ASDLBSZKBBTUFC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ASDLBSZKBBTUFC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23558566,0.22208105
3441,ASEVOZVWFSMOMJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ASEVOZVWFSMOMJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2758011,0.24812527
3449,ASFUUJUXCCUMFA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ASFUUJUXCCUMFA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.29822576,0.22836655
3472,ASICCWOHJWYYDF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ASICCWOHJWYYDF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.26099598,0.24868834
3517,ASNZHKJGGYRNAY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ASNZHKJGGYRNAY-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.25979352,-0.0523894
3565,ASTWQBIAIVDVTB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ASTWQBIAIVDVTB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19124335,0.23232742
3634,ATCBXWDTTUUMOK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ATCBXWDTTUUMOK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2708789,0.27604294
3661,ATEZJNHKQATBDZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ATEZJNHKQATBDZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2859186,0.2430994
3771,ATTYGJIYCZMWEN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,ATTYGJIYCZMWEN-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.28476018,0.15629014
3891,AUJXJFHANFIVKH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AUJXJFHANFIVKH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23619598,0.15899214
3918,AUOAMZHKFUPMDC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AUOAMZHKFUPMDC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20148261,0.18389603
4074,AVMDYMQAFCORPZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AVMDYMQAFCORPZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.18763259,0.13542967
4225,AWJLNZYJTRLROG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AWJLNZYJTRLROG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.18417986,0.24209398
4477,AXSXYXPOCKIWLE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AXSXYXPOCKIWLE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.321822,0.20279402
4524,AXZKBTZTOYIHSX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AXZKBTZTOYIHSX-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24728602,0.032391213
4844,AZSRSNUQCUDCGG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AZSRSNUQCUDCGG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.17840523,-0.026204035
4890,AZYVIMRMXJJRFN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,AZYVIMRMXJJRFN-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.17450897,0.14771056
4914,BADAUMPJOMGICX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BADAUMPJOMGICX-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.269102,0.26944613
5030,BASJOWQWQZLQHV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BASJOWQWQZLQHV-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.16596662,0.15863903
5079,BBAKCICQKCDGJE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BBAKCICQKCDGJE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20287398,0.16583581
5192,BBPLFCVOBFEUAF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BBPLFCVOBFEUAF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23031268,0.30987236
5372,BCMHIXKTUBEIRR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BCMHIXKTUBEIRR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2458236,0.1174667
5441,BCVRGRGRZZOOSG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BCVRGRGRZZOOSG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.1863476,0.10549292
5627,BDVQARAQLZJHQO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BDVQARAQLZJHQO-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2442556,0.18303359
5810,BEXAALMVTPNVMS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BEXAALMVTPNVMS-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21312937,0.20560694
5883,BFHCIZVZDLBNQO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BFHCIZVZDLBNQO-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.28326273,0.21692139
6112,BGLKYXFWUWVUQB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BGLKYXFWUWVUQB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2909834,0.20991173
6129,BGNGENUCHIALLY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BGNGENUCHIALLY-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23915693,0.1927174
6256,BHBYCEGJAOZQEB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BHBYCEGJAOZQEB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20279346,0.2807738
6265,BHCXFIXVIVUZSU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BHCXFIXVIVUZSU-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.25243694,0.19027486
6348,BHOREAOHBUIACH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BHOREAOHBUIACH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19520538,0.23389727
6393,BHTZQKGNXUYDTN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BHTZQKGNXUYDTN-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22729705,0.43006483
6421,BHXVYTQDWMQVBI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BHXVYTQDWMQVBI-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23011526,0.28567192
6516,BILXCKPTUJCYKR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BILXCKPTUJCYKR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.17982703,0.2378998
6739,BJTVCQHTLJBWAM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BJTVCQHTLJBWAM-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.14236504,0.13721685
6789,BKAPEDBSPGLJKH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BKAPEDBSPGLJKH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2825593,0.3390426
6825,BKFATOLSBMSCCJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BKFATOLSBMSCCJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20847693,0.352104
6992,BLEXXZVWXZWESJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BLEXXZVWXZWESJ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24607319,0.057147287
7102,BLVFZRYMHQHQEA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BLVFZRYMHQHQEA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.31293234,0.2543167
7402,BNNOOVMBXYKAHY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BNNOOVMBXYKAHY-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21012191,0.28577697
7482,BNYDDAAZMBUFRG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BNYDDAAZMBUFRG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2571768,0.13267832
7623,BOTQTUGJFBEPBH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BOTQTUGJFBEPBH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22713774,0.4046814
7774,BPPIAZSKPQNBKH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BPPIAZSKPQNBKH-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.11704864,0.18365279
7822,BPVCPXRVIUCQLZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BPVCPXRVIUCQLZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22978754,0.25388283
7843,BPYGZANGQJXJBZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BPYGZANGQJXJBZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19868667,0.31914288
7850,BPZOJVFOSSNPSY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BPZOJVFOSSNPSY-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.26369208,0.11248505
7951,BQODKJDCCFPAIK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BQODKJDCCFPAIK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21288891,0.14212283
8142,BRNWYCOPJNWIMK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BRNWYCOPJNWIMK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23164967,-0.035674855
8174,BRSDYTOIPXVADW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BRSDYTOIPXVADW-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.17350306,0.35434628
8248,BSERBCMPRROZDN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BSERBCMPRROZDN-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.19590923,0.22582468
8268,BSHSESLKPAUJAR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BSHSESLKPAUJAR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2555456,0.1536088
8332,BSSCMCQCVIVPJL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BSSCMCQCVIVPJL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20884083,0.16200368
8670,BUMGYNXEJRWRKC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BUMGYNXEJRWRKC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21707426,0.16759303
8681,BUMVAGBGFUVDGX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BUMVAGBGFUVDGX-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.25835645,0.2038872
8724,BUTPMQPSJKVTTB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BUTPMQPSJKVTTB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2324363,0.15646079
8727,BUTZKTWTMJRCSZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BUTZKTWTMJRCSZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.27419776,0.2698179
8804,BVGSNXRGVVHCOG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BVGSNXRGVVHCOG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2837821,0.28312033
8908,BVUJMFFRMZRNAT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BVUJMFFRMZRNAT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22593889,0.27402717
9070,BWPTUOHVPVCBPV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BWPTUOHVPVCBPV-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2982816,0.25976178
9093,BWTRODMOWIKPJQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BWTRODMOWIKPJQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20125803,0.27661288
9139,BXBKEAZCEXPIBK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BXBKEAZCEXPIBK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22523396,0.11002463
9298,BXXQNCRSGDAMIN-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BXXQNCRSGDAMIN-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.25230592,0.19481874
9596,BZMBWQVOZHORIE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BZMBWQVOZHORIE-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.25530863,0.21852918
9678,BZXULBWGROURAF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,BZXULBWGROURAF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.12988976,0.15189295
9772,CAMWAWBWBXRPRP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CAMWAWBWBXRPRP-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.26415822,0.14385337
9805,CAQNCYJKSKYPSA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CAQNCYJKSKYPSA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.31220898,0.23612285
9839,CAVOCRZWSBMIPC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CAVOCRZWSBMIPC-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21647894,0.29854637
9888,CBCVJBUBLCIPBB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CBCVJBUBLCIPBB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2555665,0.23578319
9910,CBFIXLGPWIRKFS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CBFIXLGPWIRKFS-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.26513636,0.18725616
9923,CBHGMEAEDWABMA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CBHGMEAEDWABMA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21524744,0.16748866
9960,CBNPHFVFDUFRKZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CBNPHFVFDUFRKZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2883525,-0.049204648
9964,CBPABUQDOXFEGT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CBPABUQDOXFEGT-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24113435,0.21744391
10121,CCLPPAVPDAAGNZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CCLPPAVPDAAGNZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.3097502,0.1810003
10146,CCNOKJYFOPFGPL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CCNOKJYFOPFGPL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2831218,0.24278677
10159,CCQPAEQGAVNNIA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CCQPAEQGAVNNIA-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20912871,0.21290502
10205,CCXPJIIZWOMVEI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CCXPJIIZWOMVEI-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.16595298,0.22893633
10234,CDBQUWIIIIFBCR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CDBQUWIIIIFBCR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.25730747,0.13807642
10252,CDEYJGMJYYCQKG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CDEYJGMJYYCQKG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.15661171,0.25277382
10412,CDZBRAPZFKYVNL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CDZBRAPZFKYVNL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22922783,0.30525583
10667,CFHUVGXAUZIHND-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CFHUVGXAUZIHND-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23672843,0.33708632
10778,CFXMSXLIIJLQEG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CFXMSXLIIJLQEG-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.22300851,0.2795326
10837,CGFUOVDXJUNSPL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CGFUOVDXJUNSPL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21139042,0.18474597
10898,CGODIUJNGGEOHR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CGODIUJNGGEOHR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.18861403,0.26031134
10916,CGPYXDJNJSGPLK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CGPYXDJNJSGPLK-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24047244,0.20574078
10952,CGVHXBAVZLPFLL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CGVHXBAVZLPFLL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.27947238,0.017001316
11189,CIBRHBYPCRDFQR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CIBRHBYPCRDFQR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.1763659,0.0824026
11666,CKUVNOCSBYYHIS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CKUVNOCSBYYHIS-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.13880467,0.13368595
11668,CKVCZLKVWCAEAR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CKVCZLKVWCAEAR-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24169564,-0.039409265
11703,CKZHIVFAECKZSQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CKZHIVFAECKZSQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.18491471,0.23090354
11715,CLAUJSRBKSRTGQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CLAUJSRBKSRTGQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2965624,0.32812548
11743,CLFIDMRHBRIWGB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CLFIDMRHBRIWGB-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20249064,0.28052583
11770,CLIROFYCSDOINV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CLIROFYCSDOINV-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.20963767,0.2811132
12092,CMYPBYDHDKVKEM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CMYPBYDHDKVKEM-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21662815,0.06580958
12139,CNFUTTUEXUKAIQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CNFUTTUEXUKAIQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.30188262,0.23209
12245,CNTYQRWXICATBS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CNTYQRWXICATBS-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.23066212,0.18607163
12367,COMOPPVSBPFAJL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,COMOPPVSBPFAJL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.32730693,0.1740342
12368,COMQZVDVBBXKBU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,COMQZVDVBBXKBU-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.26592875,0.25797418
12518,CPIQQLNBUBHZPL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CPIQQLNBUBHZPL-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.2484025,0.015228182
12549,CPNCZEBUGSFWDP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CPNCZEBUGSFWDP-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.34575063,0.15115747
13307,CUECEHJHBWMXKZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CUECEHJHBWMXKZ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.21683314,0.20746368
13368,CULNMBKAETUAOF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CULNMBKAETUAOF-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.24707817,0.12531723
13535,CVHLJHCNGPTXTI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CVHLJHCNGPTXTI-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.27392134,0.14916444
13540,CVIGSIYDUJKWSO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CVIGSIYDUJKWSO-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.28093815,0.20393556
14091,CYGCKGYLJOOQMI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CYGCKGYLJOOQMI-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.18887901,0.25566673
14138,CYMTYXLECAEKRQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CYMTYXLECAEKRQ-UHFFFAOYSA-N,branch_pretrained,Before joint training,-0.1836846,0.17789494
