entity_type,entity_id,entity_label,source_members,pca_x,pca_y,pc1_var,pc2_var
Compound,ADFWQBGTDJIESE-UHFFFAOYSA-N,ADFWQBGTDJIESE,OpenBioLink,0.6510181419431034,0.15304064315074328,0.11541706265230955,0.06064157305709232
Compound,ADGGYDAFIHSYFI-UHFFFAOYSA-N,ADGGYDAFIHSYFI,DGIdb,0.16278126025943349,-0.6228586406074154,0.11541706265230955,0.06064157305709232
Compound,ADUODNZKKNUWBZ-UHFFFAOYSA-N,ADUODNZKKNUWBZ,DGIdb,0.2479692548761834,0.19412898677457519,0.11541706265230955,0.06064157305709232
Compound,ADXGNEYLLLSOAR-UHFFFAOYSA-N,ADXGNEYLLLSOAR,DGIdb; Hetionet; OpenBioLink; PharMeBINet,0.5065417181853712,0.12194659747604672,0.11541706265230955,0.06064157305709232
Compound,AEAPORIZZWBIEX-UHFFFAOYSA-N,AEAPORIZZWBIEX,DrugRep; PharMeBINet,0.6081853241155274,0.1493216193816163,0.11541706265230955,0.06064157305709232
Compound,AECDBHGVIIRMOI-UHFFFAOYSA-N,AECDBHGVIIRMOI,OpenBioLink,0.04888019538546711,-0.7290186756537045,0.11541706265230955,0.06064157305709232
Compound,AEDDIBAIWPIIBD-UHFFFAOYSA-N,AEDDIBAIWPIIBD,OpenBioLink,0.6617842094565355,0.042164518012813346,0.11541706265230955,0.06064157305709232
Compound,AELCINSCMGFISI-UHFFFAOYSA-N,AELCINSCMGFISI,DrugRep; Hetionet; OpenBioLink; PharMeBINet,0.5590417528233514,-0.026328996848139018,0.11541706265230955,0.06064157305709232
Compound,AEMOLEFTQBMNLQ-UHFFFAOYSA-N,AEMOLEFTQBMNLQ,OpenBioLink,0.6635699347343856,0.366898468075305,0.11541706265230955,0.06064157305709232
Compound,AEMRFAOFKBGASW-UHFFFAOYSA-N,AEMRFAOFKBGASW,OpenBioLink; PharMeBINet,0.6705817425063058,0.2869864588716775,0.11541706265230955,0.06064157305709232
Compound,AEOCXXJPGCBFJA-UHFFFAOYSA-N,AEOCXXJPGCBFJA,Hetionet; PharMeBINet,0.6354101943730004,0.17091815806945299,0.11541706265230955,0.06064157305709232
Compound,AEQDJSLRWYMAQI-UHFFFAOYSA-N,AEQDJSLRWYMAQI,DrugRep,0.5919118744888933,0.13496243607773334,0.11541706265230955,0.06064157305709232
Compound,AEUTYOVWOVBAKS-UHFFFAOYSA-N,AEUTYOVWOVBAKS,Hetionet; PharMeBINet,0.645000747549004,0.15943516705144292,0.11541706265230955,0.06064157305709232
